0,-0.9405399263116924,-2.449489742783178,-0.0
1,-0.6613743050751203,-2.6457513110645907,-0.0
2,-0.7871595906170028,-2.23606797749979,-0.0
3,-0.6144888806390587,-2.449489742783178,-0.0
4,-0.6861304037604321,-2.449489742783178,-0.0
5,-0.7350084041297018,-2.6457513110645907,-0.0
6,-0.9279021226612197,-2.23606797749979,-0.0
7,-0.7028772282873772,-2.449489742783178,-0.0
8,-0.08838834764831845,-1.4142135623730951,-0.0
9,-0.9418707842834957,-2.6457513110645907,-0.0
10,-0.7724053420232659,-2.23606797749979,-0.0
11,-0.6400940889868588,-2.6457513110645907,-0.0
12,-0.7407487846527655,-2.6457513110645907,-0.0
13,-0.6100084041297019,-2.6457513110645907,-0.0
14,-0.6692627457812106,-2.23606797749979,-0.0
15,-1.1696025861743324,-2.6457513110645907,-0.0
16,-0.694648947188165,-2.23606797749979,-0.0
17,-0.7607690967273202,-2.23606797749979,-0.0
18,-0.2957531754730548,-3.0,-0.0
19,-0.7796293306397499,-2.449489742783178,-0.0
20,-0.841216088617589,-2.449489742783178,-0.0
21,-1.2409042689025838,-2.23606797749979,-0.0
22,-0.5722003704553409,-2.6457513110645907,-0.0
23,-0.667114685598184,-2.6457513110645907,-0.0
24,-0.8173732319544382,-3.0,-0.0
25,-0.26475424859373686,-2.23606797749979,-0.0
26,-0.8925819895630074,-2.449489742783178,-0.0
27,-0.6548483375805957,-2.6457513110645907,-0.0
28,-0.46139577171511015,-2.23606797749979,-0.0
29,-0.6062605995398465,-2.23606797749979,-0.0
30,-0.5209899537597408,-2.449489742783178,-0.0
31,-0.8900940889868589,-2.6457513110645907,-0.0
32,-0.7316004399329685,-2.6457513110645907,-0.0
33,-0.9867952480261113,-2.449489742783178,-0.0
34,-0.9283129170124382,-2.8284271247461903,-0.0
35,-0.899107957057532,-2.449489742783178,-0.0
36,-0.591216088617589,-2.449489742783178,-0.0
37,-0.45225424859373686,-3.0,-0.0
38,-0.5295084971874737,-2.23606797749979,-0.0
39,-0.6914599899322773,-2.6457513110645907,-0.0
40,-0.8830618877807475,-2.8284271247461903,-0.0
41,-0.5645383679571654,-2.23606797749979,-0.0
42,-0.2480074240667917,-2.23606797749979,-0.0
43,-0.638172467011747,-2.8284271247461903,-0.0
44,-0.601150020308847,-2.23606797749979,-0.0
45,-0.649107957057532,-2.449489742783178,-0.0
46,-0.7028772282873772,-2.449489742783178,-0.0
47,-0.34213615223817384,-2.6457513110645907,-0.0
48,-0.3051137055352738,-2.6457513110645907,-0.0
49,-0.5093537084637951,-2.449489742783178,-0.0
50,-0.30177669529663687,-2.0,-0.0
0,-0.5807189138830738,-2.6457513110645907,-0.0
1,-0.7343783014080592,-2.449489742783178,-0.0
2,-0.6292431292327956,-2.449489742783178,-0.0
3,-0.8815755455591259,-2.6457513110645907,-0.0
4,-0.5895137750129014,-2.23606797749979,-0.0
5,-0.7542431292327956,-2.449489742783178,-0.0
6,-0.9809703372113259,-2.8284271247461903,-0.0
7,-0.9341378278272238,-2.449489742783178,-0.0
8,-0.31845256586548554,-2.6457513110645907,-0.0
9,-0.6713761551666951,-2.449489742783178,-0.0
10,-1.3008382913403365,-2.6457513110645907,-0.0
11,-0.4894888806390587,-2.449489742783178,-0.0
12,-0.49459945987005827,-2.449489742783178,-0.0
13,-0.45798780751837675,-2.449489742783178,-0.0
14,-0.6459899537597408,-2.449489742783178,-0.0
15,-0.8346222027227475,-2.6457513110645907,-0.0
16,-0.5778772282873772,-2.449489742783178,-0.0
17,-0.601150020308847,-2.23606797749979,-0.0
18,-0.5844031957819018,-2.23606797749979,-0.0
19,-0.4579878075183767,-2.449489742783178,-0.0
20,-0.48948888063905877,-2.449489742783178,-0.0
21,-0.7062142385260142,-2.6457513110645907,-0.0
22,-0.5842793267718458,-2.449489742783178,-0.0
23,-0.7669202716016024,-2.8284271247461903,-0.0
24,-0.9338615101251291,-2.6457513110645907,-0.0
25,-0.5517057413385404,-2.6457513110645907,-0.0
26,-0.6148996749902773,-2.449489742783178,-0.0
27,-0.874132550001796,-2.449489742783178,-0.0
28,-0.7247346320453218,-2.449489742783178,-0.0
29,-0.6861304037604321,-2.449489742783178,-0.0
30,-0.7151435763049655,-2.6457513110645907,-0.0
31,-0.9562142385260142,-2.6457513110645907,-0.0
32,-0.5778772282873772,-2.449489742783178,-0.0
33,-0.5236126324145918,-2.6457513110645907,-0.0
34,-0.513172467011747,-2.23606797749979,-0.0
35,-0.9617356121082321,-2.6457513110645907,-0.0
36,-0.7728161363744843,-2.23606797749979,-0.0
37,-0.6830124004626408,-2.8284271247461903,-0.0
38,-0.8659042689025838,-2.23606797749979,-0.0
39,-0.49289684483579216,-2.23606797749979,-0.0
40,-0.25374780458985535,-2.6457513110645907,-0.0
41,-0.33639577171511015,-2.23606797749979,-0.0
42,-0.7635832613629655,-2.8284271247461903,-0.0
43,-0.5812851924841106,-2.23606797749979,-0.0
44,-0.6062605995398465,-2.23606797749979,-0.0
45,-0.704798850262489,-2.6457513110645907,-0.0
46,-0.6580372948364834,-2.23606797749979,-0.0
47,-0.6079629131445341,-2.449489742783178,-0.0
48,-1.286933152409088,-2.6457513110645907,-0.0
49,-0.8483718574041776,-2.6457513110645907,-0.0
50,-0.6100084041297018,-2.6457513110645907,-0.0
